"source","target","value"
"ERI","ARG",8
"ERI","ARM",2
"ERI","AUS",9
"ERI","AUT",11
"ERI","AZE",3
"ERI","BEL",6
"ERI","BTN",1
"ERI","BGD",2
"ERI","BWA",2
"ERI","BRA",4
"ERI","CAN",10
"ERI","TCD",2
"ERI","CHL",10
"ERI","CHN",2
"ERI","COL",2
"ERI","HRV",5
"ERI","CUB",4
"ERI","CZE",5
"ERI","DNK",1
"ERI","DJI",3
"ERI","COD",2
"ERI","ECU",2
"ERI","EGY",7
"ERI","EST",4
"ERI","FRA",14
"ERI","GAB",2
"ERI","GHA",6
"ERI","DEU",9
"ERI","IDN",2
"ERI","IRL",5
"ERI","IRN",5
"ERI","ITA",5
"ERI","JPN",2
"ERI","KEN",2
"ERI","LVA",4
"ERI","LTU",3
"ERI","LUX",3
"ERI","MYS",5
"ERI","MEX",6
"ERI","MNE",2
"ERI","MAR",2
"ERI","NAM",3
"ERI","NGA",2
"ERI","NOR",12
"ERI","NLD",8
"ERI","PAK",2
"ERI","PRY",2
"ERI","PHL",3
"ERI","POL",3
"ERI","PRT",5
"ERI","QAT",1
"ERI","KOR",3
"ERI","ROU",3
"ERI","RUS",3
"ERI","ZAF",3
"ERI","SAU",3
"ERI","SGP",2
"ERI","SVK",7
"ERI","SVN",9
"ERI","SOM",5
"ERI","ESP",13
"ERI","SSD",3
"ERI","SDN",3
"ERI","SWE",6
"ERI","CHE",7
"ERI","THA",2
"ERI","TGO",3
"ERI","TUN",6
"ERI","TUR",4
"ERI","ARE",1
"ERI","UGA",2
"ERI","GBR",6
"ERI","URY",4
"ERI","USA",8
"ERI","VEN",1
"ERI","YEM",1
"EST","DZA",4
"EST","ARG",5
"EST","AUS",3
"EST","AUT",3
"EST","AZE",4
"EST","BEL",2
"EST","BIH",4
"EST","BRA",4
"EST","CAN",4
"EST","CHL",3
"EST","CHN",1
"EST","CZE",5
"EST","DNK",2
"EST","ECU",10
"EST","FIN",4
"EST","FRA",3
"EST","GHA",2
"EST","DEU",1
"EST","HUN",3
"EST","IRN",5
"EST","LVA",2
"EST","LTU",2
"EST","MYS",3
"EST","MDA",3
"EST","MAR",3
"EST","NOR",5
"EST","NLD",4
"EST","POL",2
"EST","RUS",6
"EST","SVK",3
"EST","SVN",3
"EST","ESP",7
"EST","SWE",3
"EST","THA",3
"EST","TUR",1
"EST","GBR",3
"EST","USA",2
"ETH","AFG",3
"ETH","DZA",5
"ETH","AGO",5
"ETH","ARG",6
"ETH","ARM",2
"ETH","AUS",6
"ETH","AUT",15
"ETH","AZE",4
"ETH","BEL",4
"ETH","BFA",2
"ETH","BTN",3
"ETH","BLR",4
"ETH","BGD",4
"ETH","BOL",4
"ETH","BWA",2
"ETH","BRA",5
"ETH","BDI",3
"ETH","CAN",15
"ETH","CPV",2
"ETH","CIV",4
"ETH","CHL",4
"ETH","CHN",2
"ETH","COG",3
"ETH","CRI",2
"ETH","CUB",6
"ETH","CYP",2
"ETH","CZE",8
"ETH","DNK",3
"ETH","DJI",3
"ETH","COD",5
"ETH","VNM",2
"ETH","ECU",2
"ETH","EGY",6
"ETH","GNQ",2
"ETH","EST",3
"ETH","FIN",5
"ETH","FRA",10
"ETH","GHA",2
"ETH","DEU",8
"ETH","HTI",3
"ETH","HND",2
"ETH","HUN",3
"ETH","IND",1
"ETH","IDN",2
"ETH","IRL",6
"ETH","ITA",3
"ETH","JPN",2
"ETH","KEN",1
"ETH","KWT",1
"ETH","KGZ",4
"ETH","LAO",1
"ETH","LVA",3
"ETH","LSO",2
"ETH","LBY",2
"ETH","LIE",3
"ETH","MDV",2
"ETH","MDG",2
"ETH","MYS",4
"ETH","MUS",1
"ETH","MEX",6
"ETH","MLI",1
"ETH","MNE",1
"ETH","MAR",3
"ETH","MMR",2
"ETH","NAM",5
"ETH","NPL",1
"ETH","NIC",3
"ETH","NGA",4
"ETH","NER",2
"ETH","NOR",12
"ETH","NLD",7
"ETH","PAK",3
"ETH","VAT",7
"ETH","PRY",2
"ETH","PHL",3
"ETH",NA,2
"ETH","POL",2
"ETH","PRT",5
"ETH","PRK",3
"ETH","KOR",2
"ETH","RUS",5
"ETH","RWA",3
"ETH","ZAF",4
"ETH","SAU",3
"ETH","SEN",2
"ETH","SLE",4
"ETH","SGP",2
"ETH","SVK",8
"ETH","SVN",4
"ETH","SOM",4
"ETH","ESP",17
"ETH","LKA",3
"ETH","SSD",3
"ETH","SDN",5
"ETH","SWE",4
"ETH","CHE",10
"ETH","THA",2
"ETH","TGO",1
"ETH","TUN",2
"ETH","ARE",1
"ETH","UGA",2
"ETH","GBR",7
"ETH","URY",4
"ETH","USA",7
"ETH","VEN",4
"ETH","YEM",2
"ETH","YUG",4
"ETH","ZMB",2
"ETH","ZWE",2
"TLS","DZA",3
"TLS","ARG",4
"TLS","AUS",3
"TLS","AUT",10
"TLS","BRA",5
"TLS","KHM",2
"TLS","CAN",5
"TLS","CRI",3
"TLS","CUB",1
"TLS","VNM",3
"TLS","EST",2
"TLS","FRA",4
"TLS","DEU",3
"TLS","HUN",3
"TLS","IDN",5
"TLS","IRL",1
"TLS","ITA",3
"TLS","JPN",3
"TLS","LAO",2
"TLS","MYS",3
"TLS","MAR",1
"TLS","MMR",1
"TLS","MOZ",2
"TLS","NPL",1
"TLS","NZL",5
"TLS","NOR",7
"TLS","VAT",4
"TLS","PHL",2
"TLS","POL",2
"TLS","PRT",4
"TLS","KOR",5
"TLS","ZAF",3
"TLS","SGP",2
"TLS","SVN",3
"TLS","ESP",7
"TLS","THA",1
"TLS","GBR",4
"TLS","URY",3
"TLS","VEN",1
"FJI","DZA",9
"FJI","ARG",4
"FJI","AUS",7
"FJI","BEL",3
"FJI","BGD",2
"FJI","BRA",7
"FJI","CAN",9
"FJI","CHL",12
"FJI","CHN",1
"FJI","CRI",2
"FJI","CUB",1
"FJI","DNK",2
"FJI","EST",5
"FJI","ETH",1
"FJI","FRA",6
"FJI","GHA",6
"FJI","DEU",8
"FJI","HUN",2
"FJI","IND",4
"FJI","IDN",2
"FJI","IRL",2
"FJI","ISR",5
"FJI","ITA",9
"FJI","JPN",5
"FJI","KEN",5
"FJI","KWT",1
"FJI","LVA",1
"FJI","LBN",3
"FJI","MDV",6
"FJI","MYS",5
"FJI","MEX",6
"FJI","MNE",2
"FJI","MAR",4
"FJI","NAM",3
"FJI","NZL",12
"FJI","NOR",9
"FJI","NLD",7
"FJI","PHL",7
"FJI","PRT",13
"FJI","KOR",5
"FJI","RUS",3
"FJI","SLE",6
"FJI","SGP",2
"FJI","SVK",3
"FJI","SVN",8
"FJI","SLB",2
"FJI","ESP",14
"FJI","LKA",2
"FJI","SWZ",1
"FJI","SWE",3
"FJI","CHE",12
"FJI","TZA",2
"FJI","THA",2
"FJI","GBR",7
"FJI","URY",6
"FJI","USA",6
"FJI","VUT",3
"FJI","VEN",2
"FIN","DZA",2
"FIN","ARG",2
"FIN","BEL",3
"FIN","BOL",3
"FIN","BRA",2
"FIN","CHL",2
"FIN","CHN",2
"FIN","ECU",4
"FIN","EGY",5
"FIN","EST",1
"FIN","FRA",2
"FIN","HUN",2
"FIN","ISL",1
"FIN","IND",1
"FIN","IDN",2
"FIN","IRN",5
"FIN","IRQ",2
"FIN","MYS",2
"FIN","MEX",5
"FIN","MAR",1
"FIN","NAM",3
"FIN","NPL",2
"FIN","NIC",2
"FIN","NOR",4
"FIN","NLD",4
"FIN","PHL",1
"FIN",NA,2
"FIN","PRT",2
"FIN","RUS",4
"FIN","SVK",2
"FIN","SVN",8
"FIN","ESP",5
"FIN","SWE",2
"FIN","THA",2
"FIN","GBR",2
"FIN","UKR",1
"FIN","URY",4
"FIN","USA",3
"FIN","UZB",2
"FRA","ALB",1
"FRA","DZA",2
"FRA","AGO",2
"FRA","ARG",2
"FRA","ARM",1
"FRA","AUS",2
"FRA","AUT",4
"FRA","BHR",2
"FRA","BEL",3
"FRA","BFA",1
"FRA","BLR",4
"FRA","BGD",3
"FRA","BRA",2
"FRA","BDI",3
"FRA","KHM",2
"FRA","CAN",4
"FRA","CIV",1
"FRA","TCD",2
"FRA","CHL",2
"FRA","CHN",2
"FRA","CRI",3
"FRA","CUB",3
"FRA","CZE",2
"FRA","DJI",2
"FRA","ECU",2
"FRA","EGY",7
"FRA","TLS",1
"FRA","FIN",1
"FRA","GRC",2
"FRA","GTM",2
"FRA","HTI",1
"FRA","HUN",1
"FRA","IND",5
"FRA","IDN",4
"FRA","IRL",2
"FRA","IRN",5
"FRA","IRQ",1
"FRA","ITA",1
"FRA","JOR",2
"FRA","JPN",2
"FRA","KWT",3
"FRA","LBY",3
"FRA","MYS",2
"FRA","MEX",6
"FRA","MDA",3
"FRA","MAR",1
"FRA","NAM",3
"FRA","NPL",2
"FRA","NZL",2
"FRA","NOR",3
"FRA","NLD",4
"FRA","OMN",3
"FRA","PAK",3
"FRA","PRY",3
"FRA","PER",3
"FRA","PHL",2
"FRA",NA,1
"FRA","POL",3
"FRA","QAT",1
"FRA","KOR",2
"FRA","ROU",1
"FRA","RUS",8
"FRA","ZAF",1
"FRA","SEN",1
"FRA","SVK",3
"FRA","SVN",3
"FRA","ESP",2
"FRA","LKA",2
"FRA","SDN",3
"FRA","SWE",1
"FRA","CHE",5
"FRA","THA",2
"FRA","TGO",1
"FRA","TTO",2
"FRA","TUN",3
"FRA","TUR",3
"FRA","GBR",4
"FRA","UKR",2
"FRA","URY",3
"FRA","USA",2
"FRA","UZB",3
"FSM","DZA",3
"FSM","ARG",2
"FSM","AUS",3
"FSM","BRA",5
"FSM","CAN",7
"FSM","CHL",3
"FSM","CHN",1
"FSM","CUB",2
"FSM","ECU",5
"FSM","FRA",4
"FSM","DEU",1
"FSM","HUN",4
"FSM","IDN",2
"FSM","LVA",1
"FSM","MEX",4
"FSM","MAR",2
"FSM","NZL",5
"FSM","SVK",3
"FSM","SVN",3
"FSM","ESP",5
"FSM","THA",2
"FSM","TUR",1
"FSM","GBR",4
"FSM","USA",2
"GAB","DZA",3
"GAB","AGO",2
"GAB","ARG",3
"GAB","AUS",2
"GAB","BEL",4
"GAB","BLR",4
"GAB","BGD",1
"GAB","BRA",2
"GAB","BDI",1
"GAB","CAN",9
"GAB","CPV",1
"GAB","CIV",2
"GAB","TCD",2
"GAB","CHL",2
"GAB","CHN",1
"GAB","CRI",2
"GAB","CUB",2
"GAB","CZE",7
"GAB","EGY",3
"GAB","FIN",4
"GAB","FRA",6
"GAB","DEU",4
"GAB","HUN",10
"GAB","IDN",2
"GAB","IRQ",3
"GAB","ITA",1
"GAB","LVA",2
"GAB","MYS",2
"GAB","MEX",7
"GAB","MDA",4
"GAB","MAR",1
"GAB","NIC",2
"GAB","NGA",1
"GAB","NOR",3
"GAB","NLD",3
"GAB","PHL",3
"GAB",NA,1
"GAB","PRT",3
"GAB","RWA",1
"GAB","ZAF",2
"GAB","SEN",2
"GAB","SGP",2
"GAB","SVK",4
"GAB","SVN",6
"GAB","ESP",5
"GAB","LKA",1
"GAB","SDN",1
"GAB","THA",2
"GAB","TUN",3
"GAB","UGA",1
"GAB","GBR",5
"GAB","URY",2
"GAB","USA",3
"GAB","VEN",1
"GMB","DZA",8
"GMB","AGO",4
"GMB","ARG",7
"GMB","AUS",10
"GMB","AZE",5
"GMB","BFA",4
"GMB","BLR",3
"GMB","BGD",1
"GMB","BOL",1
"GMB","BWA",2
"GMB","BRA",6
"GMB","CAN",12
"GMB","CIV",3
"GMB","CAF",3
"GMB","TCD",1
"GMB","CHL",10
"GMB","CHN",1
"GMB","COG",2
"GMB","CRI",2
"GMB","CUB",4
"GMB","DNK",2
"GMB","DJI",6
"GMB","COD",4
"GMB","EGY",5
"GMB","ETH",2
"GMB","FRA",10
"GMB","GAB",2
"GMB","GHA",6
"GMB","DEU",9
"GMB","HUN",1
"GMB","IND",3
"GMB","IDN",2
"GMB","IRL",2
"GMB","IRN",3
"GMB","ITA",10
"GMB","KWT",4
"GMB","KGZ",3
"GMB","KAZ",2
"GMB","LVA",1
"GMB","LBN",2
"GMB","LBY",5
"GMB","MRT",1
"GMB","MDV",2
"GMB","MYS",6
"GMB","MUS",2
"GMB","MEX",7
"GMB","MLI",2
"GMB","MNE",3
"GMB","MAR",1
"GMB","NIC",2
"GMB","NGA",2
"GMB","NER",8
"GMB","NOR",7
"GMB","NLD",6
"GMB","PAK",2
"GMB","PHL",2
"GMB","PRT",10
"GMB","RWA",5
"GMB","ZAF",2
"GMB","SLE",4
"GMB","SGP",2
"GMB","SVK",7
"GMB","SVN",5
"GMB","ESP",11
"GMB","SSD",1
"GMB","SDN",4
"GMB","SWE",6
"GMB","THA",7
"GMB","TGO",3
"GMB","TUN",5
"GMB","TUR",2
"GMB","GBR",7
"GMB","UKR",1
"GMB","URY",5
"GMB","USA",7
"GMB","VEN",4
"GHA","DZA",4
"GHA","AUS",3
"GHA","AUT",8
"GHA","BEL",3
"GHA","BGD",2
"GHA","BWA",1
"GHA","BRA",3
"GHA","BGR",2
"GHA","CAN",7
"GHA","CPV",1
"GHA","TCD",1
"GHA","CHL",2
"GHA","CHN",1
"GHA","CUB",3
"GHA","CZE",8
"GHA","DNK",2
"GHA","DJI",2
"GHA","EGY",1
"GHA","EST",2
"GHA","TLS",1
"GHA","FIN",3
"GHA","FRA",4
"GHA","DEU",4
"GHA","GRC",4
"GHA","HUN",7
"GHA","IND",1
"GHA","IDN",2
"GHA","IRL",2
"GHA","IRQ",2
"GHA","ITA",7
"GHA","KEN",1
"GHA","KGZ",1
"GHA","LSO",1
"GHA","LUX",2
"GHA","MYS",2
"GHA","MEX",8
"GHA","NAM",2
"GHA","NOR",3
"GHA","NLD",4
"GHA","PHL",4
"GHA",NA,1
"GHA","POL",4
"GHA","PRT",7
"GHA","KOR",2
"GHA","ROU",5
"GHA","RWA",2
"GHA","ZAF",2
"GHA","SEN",2
"GHA","SGP",2
"GHA","SVK",4
"GHA","SVN",9
"GHA","ESP",6
"GHA","LKA",1
"GHA","SSD",2
"GHA","SDN",3
"GHA","CHE",10
"GHA","THA",2
"GHA","TTO",2
"GHA","TUN",3
"GHA","TUR",4
"GHA","UGA",1
"GHA","GBR",4
"GHA","URY",3
"GHA","USA",3
"GHA","ZWE",1
"DEU","DZA",6
"DEU","AGO",1
"DEU","ARG",2
"DEU","ARM",1
"DEU","AUS",2
"DEU","AUT",4
"DEU","AZE",2
"DEU","BHR",4
"DEU","BEN",1
"DEU","BLR",4
"DEU","BGD",3
"DEU","BIH",1
"DEU","BWA",2
"DEU","BRA",5
"DEU","BDI",1
"DEU","BGR",2
"DEU","KHM",2
"DEU","CAN",5
"DEU","CIV",1
"DEU","TCD",2
"DEU","CHL",3
"DEU","CHN",3
"DEU","COG",3
"DEU","CRI",2
"DEU","CUB",4
"DEU","CYP",2
"DEU","DJI",5
"DEU","VNM",1
"DEU","ECU",7
"DEU","EGY",8
"DEU","EST",2
"DEU","FIN",3
"DEU","FRA",4
"DEU","GAB",1
"DEU","GHA",1
"DEU","GRC",2
"DEU","GTM",1
"DEU","HND",1
"DEU","HUN",2
"DEU","IND",5
"DEU","IDN",4
"DEU","IRL",2
"DEU","IRN",7
"DEU","IRQ",1
"DEU","ITA",1
"DEU","JOR",3
"DEU","KWT",1
"DEU","KGZ",1
"DEU","KAZ",4
"DEU","LIE",2
"DEU","MDV",2
"DEU","MYS",7
"DEU","MEX",6
"DEU","MDA",3
"DEU","MNE",1
"DEU","MAR",3
"DEU","NAM",3
"DEU","NPL",2
"DEU","NZL",4
"DEU","NIC",1
"DEU","NGA",2
"DEU","NOR",2
"DEU","NLD",5
"DEU","PAK",9
"DEU","VAT",4
"DEU","PRY",2
"DEU","PER",3
"DEU","PHL",2
"DEU",NA,2
"DEU","POL",2
"DEU","PRT",1
"DEU","PRK",3
"DEU","QAT",3
"DEU","KOR",1
"DEU","RUS",7
"DEU","RWA",1
"DEU","ZAF",3
"DEU","SAU",5
"DEU","SEN",2
"DEU","SLE",6
"DEU","SVK",3
"DEU","SVN",1
"DEU","ESP",4
"DEU","LKA",2
"DEU","SWE",1
"DEU","CHE",1
"DEU","THA",2
"DEU","TGO",2
"DEU","TTO",3
"DEU","TUN",2
"DEU","TUR",6
"DEU","GBR",5
"DEU","UKR",1
"DEU","URY",4
"DEU","USA",2
"DEU","UZB",2
"GNB","DZA",6
"GNB","AGO",1
"GNB","ARG",5
"GNB","BGD",3
"GNB","BRA",6
"GNB","CAN",4
"GNB","CHN",1
"GNB","CUB",2
"GNB","COD",2
"GNB","EGY",4
"GNB","FRA",4
"GNB","DEU",5
"GNB","HUN",2
"GNB","IDN",3
"GNB","ISR",5
"GNB","LVA",1
"GNB","LBY",4
"GNB","MEX",3
"GNB","MAR",2
"GNB","MOZ",1
"GNB","NGA",3
"GNB","NOR",7
"GNB","NLD",4
"GNB","PHL",3
"GNB","POL",2
"GNB","ZAF",4
"GNB","SEN",3
"GNB","SVK",4
"GNB","SVN",4
"GNB","ESP",6
"GNB","GBR",3
"GNB","USA",5
"GRC","ALB",1
"GRC","DZA",5
"GRC","ARG",5
"GRC","ARM",2
"GRC","AUS",4
"GRC","AUT",6
"GRC","BGD",3
"GRC","BWA",1
"GRC","BRA",5
"GRC","CAN",4
"GRC","CHL",3
"GRC","CYP",2
"GRC","DNK",2
"GRC","ECU",7
"GRC","EGY",3
"GRC","FRA",4
"GRC","GTM",1
"GRC","HUN",1
"GRC","IND",1
"GRC","IDN",2
"GRC","IRQ",2
"GRC","LBN",2
"GRC","MEX",3
"GRC","MDA",4
"GRC","MAR",4
"GRC","NOR",3
"GRC","NLD",4
"GRC",NA,4
"GRC","POL",3
"GRC","PRT",3
"GRC","QAT",2
"GRC","RUS",2
"GRC","SEN",4
"GRC","SVK",4
"GRC","SVN",3
"GRC","ESP",5
"GRC","SWE",2
"GRC","CHE",3
"GRC","TUR",12
"GRC","GBR",4
"GRC","UKR",2
"GRC","USA",4
"GEO","DZA",4
"GEO","ARG",2
"GEO","ARM",1
"GEO","AUS",3
"GEO","AUT",6
"GEO","AZE",2
"GEO","BEL",1
"GEO","BLR",1
"GEO","BGD",4
"GEO","BOL",6
"GEO","BRA",5
"GEO","BGR",6
"GEO","CAN",4
"GEO","CHL",3
"GEO","CHN",1
"GEO","CYP",2
"GEO","CZE",7
"GEO","DNK",4
"GEO","ECU",6
"GEO","FRA",3
"GEO","DEU",2
"GEO","GRC",4
"GEO","HUN",5
"GEO","IND",1
"GEO","IRQ",4
"GEO","JOR",2
"GEO","JPN",1
"GEO","KGZ",2
"GEO","KAZ",2
"GEO","LVA",1
"GEO","LTU",3
"GEO","MYS",3
"GEO","MEX",4
"GEO","MDA",2
"GEO","NOR",4
"GEO","NLD",4
"GEO","PAK",2
"GEO","VAT",2
"GEO","PHL",3
"GEO","POL",2
"GEO","RUS",6
"GEO","SVK",5
"GEO","SVN",2
"GEO","ESP",6
"GEO","LKA",3
"GEO","SWE",4
"GEO","CHE",6
"GEO","TUR",3
"GEO","GBR",4
"GEO","USA",3
"GEO","VEN",1
"GEO","YUG",2
"GRD","DZA",4
"GRD","ARG",3
"GRD","AUS",2
"GRD","BRA",4
"GRD","CAN",6
"GRD","CHL",4
"GRD","CHN",1
"GRD","CUB",2
"GRD","FRA",6
"GRD","GHA",1
"GRD","DEU",7
"GRD","HUN",3
"GRD","JAM",1
"GRD","LVA",1
"GRD","LBY",5
"GRD","MDV",1
"GRD","MEX",6
"GRD","NIC",4
"GRD","NOR",5
"GRD","NLD",5
"GRD","ZAF",3
"GRD","SVK",5
"GRD","SVN",3
"GRD","ESP",5
"GRD","GBR",3
"GRD","URY",4
"GRD","USA",3
"GTM","DZA",3
"GTM","ARG",3
"GTM","AUS",5
"GTM","AUT",6
"GTM","BLR",2
"GTM","BGD",1
"GTM","BOL",2
"GTM","BRA",3
"GTM","CAN",8
"GTM","CHL",3
"GTM","CHN",2
"GTM","CRI",2
"GTM","CUB",4
"GTM","CZE",4
"GTM","DNK",2
"GTM","ECU",2
"GTM","FIN",2
"GTM","FRA",5
"GTM","DEU",1
"GTM","GRC",3
"GTM","HND",2
"GTM","HUN",2
"GTM","IDN",2
"GTM","IRL",3
"GTM","IRQ",3
"GTM","ITA",3
"GTM","JOR",1
"GTM","JPN",3
"GTM","LIE",4
"GTM","LUX",2
"GTM","MYS",2
"GTM","MEX",9
"GTM","MDA",3
"GTM","NIC",2
"GTM","NOR",8
"GTM","NLD",4
"GTM","VAT",4
"GTM","PRY",3
"GTM","PER",2
"GTM","PHL",3
"GTM","PRT",2
"GTM","QAT",2
"GTM","KOR",2
"GTM","ROU",3
"GTM","RWA",2
"GTM","ZAF",3
"GTM","SLV",1
"GTM","SGP",2
"GTM","SVK",4
"GTM","SVN",7
"GTM","ESP",6
"GTM","LKA",2
"GTM","SWE",3
"GTM","CHE",10
"GTM","THA",2
"GTM","TTO",4
"GTM","GBR",6
"GTM","UKR",1
"GTM","URY",4
"GTM","USA",5
"GTM","VEN",1
"GIN","ARG",5
"GIN","BEL",4
"GIN","BLR",2
"GIN","BRA",4
"GIN","BGR",1
"GIN","CAN",4
"GIN","CIV",1
"GIN","TCD",2
"GIN","CHN",1
"GIN","CRI",3
"GIN","FRA",5
"GIN","GHA",3
"GIN","DEU",4
"GIN","HUN",5
"GIN","IDN",1
"GIN","ISR",4
"GIN","JPN",1
"GIN","LVA",1
"GIN","MYS",4
"GIN","MEX",3
"GIN","MAR",2
"GIN","NER",6
"GIN","NOR",8
"GIN","NLD",3
"GIN","PAK",2
"GIN","KOR",3
"GIN","SEN",3
"GIN","SVK",4
"GIN","SVN",3
"GIN","ESP",3
"GIN","SWE",4
"GIN","CHE",3
"GIN","GBR",5
"GIN","UKR",2
"GIN","USA",5
"GUY","DZA",4
"GUY","ARG",6
"GUY","AUS",4
"GUY","BOL",4
"GUY","BRA",9
"GUY","CAN",10
"GUY","CHL",7
"GUY","CUB",2
"GUY","FRA",2
"GUY","DEU",5
"GUY","HTI",3
"GUY","HUN",3
"GUY","ITA",4
"GUY","LVA",1
"GUY","LBY",4
"GUY","MDV",1
"GUY","MEX",3
"GUY","NIC",2
"GUY","NOR",2
"GUY","NLD",5
"GUY","PAK",3
"GUY","SVK",6
"GUY","SVN",5
"GUY","ESP",8
"GUY","SWE",3
"GUY","GBR",4
"GUY","URY",9
"GUY","USA",2
"HTI","DZA",2
"HTI","ARG",3
"HTI","AUS",3
"HTI","BRB",1
"HTI","BEL",5
"HTI","BFA",1
"HTI","BRA",1
"HTI","CAN",7
"HTI","CHL",3
"HTI","COL",4
"HTI","CRI",3
"HTI","CUB",3
"HTI","DJI",4
"HTI","COD",1
"HTI","FRA",4
"HTI","GHA",2
"HTI","HND",2
"HTI","HUN",5
"HTI","LVA",1
"HTI","LUX",3
"HTI","MDV",4
"HTI","MEX",3
"HTI","MAR",1
"HTI","NIC",1
"HTI","NOR",7
"HTI","PRY",1
"HTI","PER",3
"HTI","POL",2
"HTI","PRT",3
"HTI","ZAF",3
"HTI","SVK",4
"HTI","SVN",6
"HTI","ESP",7
"HTI","LKA",2
"HTI","SWE",3
"HTI","CHE",5
"HTI","THA",5
"HTI","TTO",1
"HTI","TUR",2
"HTI","GBR",3
"HTI","URY",4
"HTI","USA",7
"HTI","VEN",1
"HND","AGO",1
"HND","ARG",8
"HND","AUS",2
"HND","AUT",8
"HND","AZE",7
"HND","BRA",5
"HND","CAN",5
"HND","CHL",2
"HND","COL",2
"HND","CRI",3
"HND","CZE",3
"HND","ECU",7
"HND","FRA",4
"HND","GHA",4
"HND","DEU",3
"HND","HTI",3
"HND","HUN",3
"HND","IDN",2
"HND","IRL",6
"HND","ITA",3
"HND","JPN",2
"HND","MEX",4
"HND","NGA",2
"HND","NLD",4
"HND","PAN",2
"HND","VAT",2
"HND","PER",5
"HND","POL",3
"HND","KOR",1
"HND","SVK",3
"HND","SVN",1
"HND","ESP",5
"HND","SWE",2
"HND","CHE",3
"HND","THA",3
"HND","GBR",3
"HND","URY",5
"HND","USA",2
"HUN","AFG",2
"HUN","DZA",3
"HUN","ARG",4
"HUN","AUS",3
"HUN","AUT",4
"HUN","AZE",2
"HUN","BEL",1
"HUN","BLR",4
"HUN","BGD",4
"HUN","BRA",5
"HUN","CAN",3
"HUN","CHL",3
"HUN","CZE",4
"HUN","DNK",2
"HUN","ECU",6
"HUN","EGY",3
"HUN","FIN",4
"HUN","FRA",3
"HUN","DEU",1
"HUN","GRC",1
"HUN","GTM",1
"HUN","HND",2
"HUN","IND",1
"HUN","IDN",4
"HUN","IRN",8
"HUN","MEX",3
"HUN","MDA",4
"HUN","MAR",2
"HUN","NOR",7
"HUN","NLD",3
"HUN","PAK",3
"HUN","VAT",1
"HUN",NA,3
"HUN","POL",3
"HUN","KOR",2
"HUN","RUS",6
"HUN","SVN",3
"HUN","ESP",6
"HUN","SWE",2
"HUN","CHE",5
"HUN","THA",4
"HUN","GBR",4
"HUN","URY",4
"HUN","USA",4
"HUN","UZB",2
"ISL","AFG",3
"ISL","DZA",4
"ISL","ARG",4
"ISL","AUS",3
"ISL","BRA",5
"ISL","CAN",1
"ISL","CHL",3
"ISL","FIN",2
"ISL","FRA",2
"ISL","GHA",3
"ISL","HUN",2
"ISL","IRN",8
"ISL","ISR",4
"ISL","MEX",3
"ISL","MDA",6
"ISL","NOR",3
"ISL","SVK",4
"ISL","SVN",2
"ISL","ESP",7
"ISL","SWE",3
"ISL","THA",1
"ISL","GBR",3
"ISL","URY",7
"ISL","USA",3
"IND","DZA",3
"IND","AGO",1
"IND","ARG",3
"IND","AUS",2
"IND","AUT",4
"IND","BHR",2
"IND","BEL",3
"IND","BLR",1
"IND","BWA",2
"IND","BRA",4
"IND","CAN",4
"IND","TCD",1
"IND","CHL",3
"IND","CRI",2
"IND","CUB",2
"IND","CZE",3
"IND","VNM",2
"IND","ECU",1
"IND","EGY",3
"IND","TLS",2
"IND","FIN",2
"IND","FRA",5
"IND","GHA",5
"IND","DEU",4
"IND","GRC",2
"IND","HND",2
"IND","HUN",3
"IND","IDN",2
"IND","IRL",6
"IND","IRN",5
"IND","IRQ",3
"IND","ITA",5
"IND","JPN",2
"IND","KWT",2
"IND","KGZ",1
"IND","LAO",1
"IND","LVA",1
"IND","LIE",3
"IND","LUX",2
"IND","MDV",2
"IND","MYS",2
"IND","MUS",1
"IND","MEX",5
"IND","MAR",1
"IND","MMR",2
"IND","NPL",1
"IND","NIC",1
"IND","NGA",2
"IND","NOR",5
"IND","NLD",4
"IND","VAT",6
"IND","PRY",1
"IND","PRT",3
"IND","QAT",2
"IND","KOR",2
"IND","RUS",1
"IND","ZAF",1
"IND","SAU",2
"IND","SEN",2
"IND","SGP",1
"IND","SVK",5
"IND","SVN",6
"IND","ESP",5
"IND","LKA",1
"IND","SWE",5
"IND","CHE",7
"IND","THA",2
"IND","TTO",2
"IND","TUN",2
"IND","ARE",1
"IND","GBR",4
"IND","UKR",1
"IND","URY",3
"IND","USA",3
"IND","VEN",2
"IDN","DZA",1
"IDN","AGO",2
"IDN","ARG",3
"IDN","AUS",5
"IDN","AUT",5
"IDN","AZE",2
"IDN","BHR",2
"IDN","BEL",5
"IDN","BLR",1
"IDN","BRA",1
"IDN","BRN",2
"IDN","KHM",1
"IDN","CAN",3
"IDN","CHL",2
"IDN","CHN",1
"IDN","CUB",3
"IDN","DNK",2
"IDN","VNM",3
"IDN","ECU",2
"IDN","EGY",2
"IDN","TLS",2
"IDN","FRA",5
"IDN","DEU",4
"IDN","GRC",3
"IDN","HND",2
"IDN","HUN",2
"IDN","IRN",5
"IDN","IRQ",2
"IDN","ITA",1
"IDN","JOR",2
"IDN","JPN",3
"IDN","LVA",3
"IDN","LBN",2
"IDN","LIE",4
"IDN","MDV",3
"IDN","MYS",2
"IDN","MEX",3
