"","SVM_LABEL","SVM_PROB","SLDA_LABEL","SLDA_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","TREE_LABEL","TREE_PROB","CONSENSUS_CODE","CONSENSUS_AGREE","PROBABILITY_CODE"
"28618","3",0.4953055697609,"2",0.831989484075038,"2",0.5,"2",0.68,"2",0.475,"2",0.551020408163265,2,5,2
"28619","2",0.724239628728863,"2",0.947450352100688,"2",0.880797077977882,"2",0.56,"2",0.7,"2",0.9,2,6,2
"28620","3",0.500441386245888,"3",0.939103963853,"3",0.5,"3",0.92,"3",0.59,"3",0.873015873015873,3,6,3
"28621","2",0.47269334631886,"3",0.643720518950481,"2",0.880797077977882,"2",0.88,"2",0.46,"2",0.9,2,5,2
"28622","4",0.511807097252937,"4",0.997684651267043,"2",0.880797077977882,"2",0.8,"2",0.47,"2",0.9,2,4,4
"28623","3",0.693921113983041,"3",0.873475351093168,"4",0.982013790037908,"3",0.92,"3",0.685,"3",0.873015873015873,3,5,4
"28624","3",0.443762711536103,"2",0.993964958132873,"2",0.880797077977882,"2",0.96,"2",0.775,"2",0.9,2,5,2
"28625","2",0.797868839147046,"2",0.988224177805498,"2",0.880797077977882,"2",0.96,"2",0.775,"2",0.9,2,6,2
"28626","2",0.62336468617992,"2",0.706062194435675,"2",0.982013790037908,"2",0.92,"2",0.78,"2",0.9,2,6,2
"28627","2",0.954155228345746,"2",0.999506594990629,"2",0.999664649869534,"2",1,"2",1,"2",0.9,2,6,2
"28628","2",0.892618625850107,"2",0.999603520180447,"2",0.999664649869534,"2",0.76,"2",0.84,"2",0.9,2,6,2
"28629","2",0.912739542137685,"2",0.998157867437662,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"28630","2",0.90786055539935,"2",0.998823147385741,"2",0.997527376843365,"2",1,"2",0.995,"2",0.9,2,6,2
"28631","2",0.90786055539935,"2",0.998823147385741,"2",0.997527376843365,"2",1,"2",0.995,"2",0.9,2,6,2
"28632","2",0.857032103167878,"2",0.988425633047082,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"28633","2",0.885532968276443,"2",0.99695289111018,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"28634","2",0.543789888311489,"3",0.890671680282379,"3",0.5,"3",0.88,"2",0.5,"3",0.873015873015873,3,4,3
"28635","2",0.718619523000143,"2",0.660582529152749,"2",0.880797077977882,"2",0.84,"2",0.825,"2",0.9,2,6,2
"28636","2",0.918033701373159,"2",0.999350575931171,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"28637","2",0.933702826667635,"2",0.999505704458759,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"28638","2",0.916873593557287,"2",0.99933905837598,"2",0.982013790037908,"2",1,"2",0.985,"2",0.9,2,6,2
"28639","2",0.928801436445354,"2",0.998784371528696,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"28640","2",0.490341929770405,"3",0.670205624876109,"3",0.5,"3",0.8,"3",0.58,"3",0.873015873015873,3,5,3
"28641","2",0.905324476198234,"2",0.797565916053428,"2",0.997527376843365,"2",0.52,"2",0.72,"2",0.567567567567568,2,6,2
"28642","2",0.982199280646587,"2",0.999982085986472,"2",0.999664649869534,"2",0.72,"2",0.905,"2",0.9,2,6,2
"28643","2",0.961051416229865,"2",0.999603003964674,"2",0.982013790037908,"2",0.64,"2",0.76,"2",0.9,2,6,2
"28644","2",0.983420680761567,"2",0.999680224911195,"2",0.999664649869534,"2",0.72,"2",0.91,"2",0.9,2,6,2
"28645","2",0.700145695762553,"2",0.955558950171997,"2",0.880797077977882,"2",0.76,"2",0.785,"2",0.567567567567568,2,6,2
"28646","2",0.766491286095222,"2",0.99553653858164,"2",0.997527376843365,"2",0.92,"2",0.965,"2",0.9,2,6,2
"28647","2",0.925253660801283,"2",0.993412836316096,"2",0.982013790037908,"2",1,"2",0.935,"2",0.9,2,6,2
"28648","2",0.945675250267777,"2",0.999259658909609,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"28649","2",0.943147460342957,"2",0.999554949440396,"2",0.997527376843365,"2",1,"2",0.995,"2",0.9,2,6,2
"28650","2",0.957745594514554,"2",0.999595052605068,"2",0.997527376843365,"2",1,"2",0.985,"2",0.9,2,6,2
"28651","2",0.949223806641398,"2",0.999531890759977,"2",0.997527376843365,"2",1,"2",0.995,"2",0.9,2,6,2
"28652","2",0.968224642713919,"2",0.999759932633994,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"28653","2",0.949542020809711,"2",0.999035947192965,"2",0.982013790037908,"2",1,"2",0.98,"2",0.9,2,6,2
"28654","2",0.906262314261047,"2",0.998944809361432,"2",0.5,"4",0.56,"2",0.605,"4",0.5875,2,4,2
"28655","2",0.89512883077698,"2",0.999056553410297,"2",0.982013790037908,"2",0.96,"2",0.95,"2",0.9,2,6,2
"28656","2",0.966092996831524,"2",0.997423183771639,"2",0.982013790037908,"2",1,"2",0.93,"2",0.9,2,6,2
"28657","3",0.890088276152374,"3",0.999371275503223,"3",0.880797077977882,"3",0.92,"3",0.68,"3",0.873015873015873,3,6,3
"28658","2",0.848628750646877,"2",0.968408369584667,"2",0.5,"1",0.48,"2",0.475,"4",0.5875,2,4,2
"28659","2",0.97000929818401,"2",0.998868525901803,"2",0.982013790037908,"2",1,"2",0.86,"2",0.9,2,6,2
"28660","2",0.938409884475431,"2",0.998123195343507,"2",0.880797077977882,"2",0.84,"2",0.755,"2",0.9,2,6,2
"28661","2",0.710565765908156,"2",0.997111252276811,"2",0.880797077977882,"2",0.96,"2",0.93,"2",0.9,2,6,2
"28662","2",0.885781561215921,"2",0.9994668404473,"2",0.880797077977882,"2",0.96,"2",0.955,"2",0.9,2,6,2
"28663","2",0.853546756554127,"2",0.940562577540902,"2",0.880797077977882,"2",0.84,"2",0.865,"2",0.9,2,6,2
"28664","2",0.908645493790721,"2",0.99655949738625,"2",0.880797077977882,"2",0.84,"2",0.845,"2",0.9,2,6,2
"28665","2",0.857310797310237,"2",0.999871326752266,"2",0.880797077977882,"2",0.92,"2",0.85,"2",0.9,2,6,2
"28666","2",0.880546943138307,"2",0.992450402337617,"2",0.880797077977882,"2",0.68,"2",0.73,"2",0.9,2,6,2
"28667","2",0.92143921307662,"2",0.985127047032026,"2",0.982013790037908,"2",0.8,"2",0.74,"2",0.9,2,6,2
"28668","2",0.967408732999701,"2",0.998702210773614,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"28669","3",0.650688705602016,"2",0.574432715993643,"2",0.5,"3",0.88,"3",0.535,"3",0.873015873015873,3,4,3
"28670","3",0.683803499822482,"3",0.967387951911971,"1",0.5,"3",1,"3",0.66,"3",0.873015873015873,3,5,3
"28671","4",0.614185738818861,"2",0.61361978176615,"4",0.5,"3",0.44,"4",0.425,"3",0.375,4,3,4
"28672","4",0.410499047293038,"2",0.965153350962171,"2",0.880797077977882,"3",0.52,"2",0.4,"3",0.375,2,3,2
"28673","2",0.926545416181687,"2",0.99878892018243,"2",0.982013790037908,"2",0.92,"2",0.765,"2",0.9,2,6,2
"28674","2",0.881540388942397,"2",0.997222164847054,"2",0.880797077977882,"2",0.96,"2",0.88,"2",0.9,2,6,2
"28675","3",0.821035731648022,"3",0.99998978847579,"3",0.880797077977882,"2",0.72,"3",0.6,"3",0.873015873015873,3,5,3
"28676","2",0.900915841249713,"2",0.981055572626895,"2",0.880797077977882,"2",0.96,"2",0.89,"2",0.9,2,6,2
"28677","2",0.848636965826836,"2",0.995067810867742,"2",0.982013790037908,"2",1,"2",0.815,"2",0.9,2,6,2
"28678","2",0.734430236996506,"2",0.996808608345392,"2",0.982013790037908,"2",0.96,"2",0.85,"2",0.9,2,6,2
"28679","2",0.882948448404294,"2",0.98091712368962,"2",0.880797077977882,"2",0.96,"2",0.91,"2",0.9,2,6,2
"28680","2",0.912430734932861,"2",0.998756297720849,"2",0.982013790037908,"2",1,"2",0.98,"2",0.9,2,6,2
"28681","2",0.931305455526532,"2",0.998071764386238,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"28682","2",0.897454815973839,"2",0.997832203144982,"2",0.982013790037908,"2",1,"2",0.95,"2",0.9,2,6,2
"28683","2",0.776236889181389,"2",0.990408172988576,"2",0.982013790037908,"2",0.72,"2",0.765,"2",0.9,2,6,2
"28684","2",0.928181459413654,"2",0.997891071818827,"2",0.982013790037908,"2",0.56,"2",0.785,"2",0.9,2,6,2
"28685","2",0.852782912760178,"2",0.998930509221867,"2",0.982013790037908,"2",0.96,"2",0.89,"2",0.9,2,6,2
"28686","2",0.856225575462595,"2",0.984514012295188,"2",0.880797077977882,"2",0.68,"2",0.585,"2",0.9,2,6,2
"28687","2",0.572819476305576,"2",0.995029484432835,"2",0.880797077977882,"2",0.96,"2",0.665,"2",0.9,2,6,2
"28688","2",0.844859455873401,"2",0.993237379855946,"2",0.880797077977882,"2",0.92,"2",0.855,"2",0.9,2,6,2
"28689","2",0.551019763116146,"2",0.975659782726066,"2",0.880797077977882,"2",0.76,"2",0.57,"2",0.551020408163265,2,6,2
"28690","3",0.78044334203291,"2",0.910379289169779,"2",0.5,"2",0.64,"2",0.57,"2",0.551020408163265,2,5,2
"28691","3",0.85562619711865,"3",0.997090686836778,"3",0.880797077977882,"3",0.68,"3",0.75,"3",0.533333333333333,3,6,3
"28692","2",0.890649421594142,"2",0.929677536586936,"2",0.880797077977882,"2",0.84,"2",0.65,"2",0.551020408163265,2,6,2
"28693","2",0.931300300798573,"2",0.999946991353557,"2",0.982013790037908,"2",0.72,"2",0.875,"2",0.9,2,6,2
"28694","3",0.889648714245235,"3",0.98533228008081,"3",0.880797077977882,"3",1,"3",0.835,"3",0.873015873015873,3,6,3
"28695","2",0.867018508305202,"2",0.756383063406979,"2",0.982013790037908,"2",0.8,"2",0.6,"2",0.9,2,6,2
"28696","2",0.890026817705772,"2",0.915342806206727,"2",0.880797077977882,"2",0.92,"2",0.74,"2",0.9,2,6,2
"28697","2",0.898192322181626,"2",0.999143431270862,"2",0.880797077977882,"2",0.96,"2",0.87,"2",0.9,2,6,2
"28698","2",0.712339446132926,"1",0.941463279496108,"1",0.119202922022118,"2",0.56,"2",0.49,"2",0.9,2,4,1
"28699","2",0.740534461988235,"1",0.950551583390016,"1",0.880797077977882,"1",0.56,"2",0.6,"2",0.567567567567568,1,3,1
"28700","2",0.79568759685816,"2",0.984040723270572,"2",0.880797077977882,"2",0.84,"2",0.89,"2",0.9,2,6,2
"28701","2",0.464102467627265,"2",0.925275577376573,"2",0.880797077977882,"2",0.76,"2",0.71,"2",0.9,2,6,2
"28702","2",0.747896375074001,"2",0.989319573907461,"2",0.880797077977882,"2",0.84,"2",0.87,"2",0.9,2,6,2
"28703","2",0.90634209111827,"2",0.9630320217645,"2",0.880797077977882,"2",0.88,"2",0.855,"2",0.9,2,6,2
"28704","3",0.926523341514386,"3",0.998890771907526,"3",0.997527376843365,"3",0.84,"3",0.72,"3",0.873015873015873,3,6,3
"28705","3",0.678397302699786,"3",0.870250579578633,"3",0.119202922022118,"3",0.6,"3",0.605,"3",0.873015873015873,3,6,3
"28706","2",0.943022625175449,"2",0.992564307512229,"2",0.880797077977882,"2",0.84,"2",0.805,"2",0.9,2,6,2
"28707","2",0.552565832978437,"2",0.935431230575663,"2",0.5,"2",0.56,"2",0.525,"2",0.551020408163265,2,6,2
"28708","2",0.903961148855499,"2",0.990665296032986,"2",0.880797077977882,"2",0.76,"2",0.705,"2",0.9,2,6,2
"28709","2",0.78308687537717,"2",0.99477517467541,"2",0.880797077977882,"2",0.92,"2",0.66,"2",0.9,2,6,2
"28710","2",0.865190538850625,"2",0.994532945130064,"2",0.880797077977882,"2",0.88,"2",0.85,"2",0.9,2,6,2
"28711","2",0.976927787705014,"2",0.999958911369746,"2",0.880797077977882,"2",0.72,"2",0.78,"2",0.9,2,6,2
"28712","2",0.733269770968852,"2",0.998737272595401,"2",0.880797077977882,"2",0.88,"2",0.745,"2",0.9,2,6,2
"28713","2",0.853050374816309,"2",0.99905989789966,"2",0.982013790037908,"2",1,"2",0.87,"2",0.9,2,6,2
"28714","2",0.96255939494658,"2",0.996079086373578,"2",0.982013790037908,"2",1,"2",0.86,"2",0.9,2,6,2
"28715","2",0.855138238738418,"2",0.997145714649333,"2",0.880797077977882,"2",0.96,"2",0.94,"2",0.9,2,6,2
"28716","2",0.826362416907214,"2",0.997670449079259,"2",0.880797077977882,"2",0.8,"2",0.835,"2",0.9,2,6,2
"28717","3",0.799450996180165,"3",0.971595931339907,"3",0.880797077977882,"3",1,"3",0.825,"3",0.873015873015873,3,6,3
"28718","3",0.773146580610582,"3",0.974125506793287,"3",0.5,"3",1,"3",0.76,"3",0.873015873015873,3,6,3
"28719","2",0.77474305876187,"2",0.963475698702894,"2",0.5,"2",0.68,"2",0.69,"2",0.551020408163265,2,6,2
"28720","2",0.504153853034488,"4",0.979553161496033,"3",0.5,"2",0.56,"2",0.645,"4",0.5875,2,3,4
"28721","2",0.859476915794865,"2",0.569602945409435,"2",0.880797077977882,"2",1,"2",0.8,"2",0.567567567567568,2,6,2
"28722","2",0.500469883761826,"1",0.958112982027438,"1",0.880797077977882,"2",0.64,"2",0.715,"2",0.567567567567568,2,4,1
"28723","2",0.828775505057593,"2",0.98619357039738,"2",0.880797077977882,"2",0.8,"2",0.825,"2",0.9,2,6,2
"28724","2",0.804203326400858,"2",0.686163566385786,"2",0.880797077977882,"2",0.72,"2",0.68,"2",0.9,2,6,2
"28725","2",0.695797435165021,"1",0.503191400304164,"2",0.880797077977882,"2",0.76,"2",0.74,"2",0.551020408163265,2,5,2
"28726","2",0.881071809456901,"2",0.816723411628474,"2",0.880797077977882,"2",0.96,"2",0.89,"2",0.9,2,6,2
"28727","2",0.676244817037561,"2",0.553581205118416,"1",0.880797077977882,"2",0.56,"2",0.655,"2",0.9,2,5,2
"28728","2",0.785739902242562,"2",0.979784653466995,"2",0.880797077977882,"2",0.92,"2",0.885,"2",0.9,2,6,2
"28729","3",0.750882005225599,"3",0.999428610780457,"3",0.982013790037908,"3",0.88,"3",0.755,"3",0.873015873015873,3,6,3
"28730","2",0.868332612111951,"2",0.99414631340855,"2",0.880797077977882,"2",1,"2",0.845,"2",0.9,2,6,2
"28731","3",0.929828068001738,"3",0.997289074793195,"3",0.982013790037908,"3",0.92,"3",0.915,"3",0.873015873015873,3,6,3
"28732","3",0.585217610509311,"2",0.765300256602323,"2",0.5,"3",0.56,"2",0.51,"2",0.551020408163265,2,4,2
"28733","3",0.650182255225177,"3",0.987567069958312,"2",0.119202922022118,"3",0.92,"3",0.775,"3",0.873015873015873,3,5,3
"28734","2",0.79994987274176,"2",0.946623840845175,"2",0.5,"2",0.6,"2",0.535,"2",0.551020408163265,2,6,2
"28735","2",0.869873519650754,"2",0.935743477336997,"2",0.5,"2",0.64,"2",0.61,"2",0.551020408163265,2,6,2
"28736","4",0.821287972256995,"2",0.867777462359301,"4",0.982013790037908,"3",0.64,"2",0.385,"3",0.375,2,2,4
"28737","2",0.861466190609951,"2",0.98989554451748,"2",0.880797077977882,"2",0.96,"2",0.925,"2",0.9,2,6,2
"28738","2",0.781621384858325,"2",0.600676545745636,"2",0.5,"2",0.56,"2",0.58,"2",0.551020408163265,2,6,2
"28739","3",0.893383720045259,"3",0.965329397098365,"3",0.880797077977882,"3",0.92,"3",0.82,"3",0.873015873015873,3,6,3
"28740","2",0.791313750914805,"2",0.979771129867887,"2",0.5,"2",0.96,"2",0.89,"2",0.9,2,6,2
"28741","3",0.482320465549562,"4",0.634150168323548,"2",0.0179862099620915,"4",0.92,"3",0.43,"4",0.941176470588235,4,3,4
"28742","2",0.74303492958523,"2",0.999423977502325,"2",0.997527376843365,"2",0.96,"2",0.905,"2",0.9,2,6,2
"28743","2",0.859726308007269,"2",0.999651098703127,"2",0.997527376843365,"2",0.72,"2",0.615,"2",0.9,2,6,2
"28744","3",0.864093416511109,"3",0.999909047548508,"3",0.880797077977882,"3",0.88,"3",0.785,"3",0.873015873015873,3,6,3
"28745","2",0.98084135638863,"2",0.997839401808902,"2",0.880797077977882,"2",0.96,"2",0.895,"2",0.9,2,6,2
"28746","3",0.791303868829245,"3",0.997360059151342,"3",0.880797077977882,"3",0.8,"3",0.755,"3",0.873015873015873,3,6,3
"28747","2",0.892649442125599,"2",0.999502105985565,"2",0.982013790037908,"2",0.96,"2",0.905,"2",0.9,2,6,2
"28748","2",0.933569973983135,"2",0.991708461248439,"2",0.880797077977882,"2",0.72,"2",0.78,"2",0.9,2,6,2
"28749","3",0.415454587137033,"3",0.947094218537236,"3",0.5,"3",1,"3",0.765,"3",0.873015873015873,3,6,3
"28750","2",0.960367988277186,"2",0.999552968686413,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"28751","3",0.825628111425352,"3",0.997195765475678,"3",0.880797077977882,"3",1,"3",0.82,"3",0.873015873015873,3,6,3
"28752","2",0.937448075034454,"2",0.999609400417064,"2",0.880797077977882,"2",1,"2",0.845,"2",0.9,2,6,2
"28753","2",0.507783714711354,"3",0.997995200759363,"3",0.5,"3",1,"3",0.89,"3",0.873015873015873,3,5,3
"28754","2",0.699924937970695,"2",0.997035607313476,"2",0.880797077977882,"2",0.76,"2",0.755,"2",0.9,2,6,2
"28755","2",0.900395775230589,"2",0.998266846619874,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"28756","2",0.928663014181355,"2",0.996742608202996,"2",0.982013790037908,"2",1,"2",0.985,"2",0.9,2,6,2
"28757","2",0.637955060623056,"2",0.985999954155116,"2",0.5,"2",0.6,"2",0.55,"2",0.551020408163265,2,6,2
"28758","2",0.879580542416208,"2",0.994843026226442,"2",0.880797077977882,"2",0.64,"2",0.635,"2",0.9,2,6,2
"28759","2",0.841857853177417,"2",0.939771267567377,"2",0.880797077977882,"2",1,"2",0.89,"2",0.9,2,6,2
"28760","3",0.66389375371996,"2",0.912829417533292,"2",0.880797077977882,"3",0.68,"3",0.475,"3",0.375,3,4,2
"28761","2",0.734505242751749,"2",0.991339458005226,"2",0.880797077977882,"2",0.88,"2",0.84,"2",0.9,2,6,2
"28762","2",0.704237040018024,"2",0.97051387742473,"1",0.5,"2",0.44,"2",0.825,"2",0.567567567567568,2,5,2
"28763","2",0.464102467627265,"2",0.925275577376573,"2",0.880797077977882,"2",0.76,"2",0.71,"2",0.9,2,6,2
"28764","2",0.867182074051582,"2",0.994946694027787,"2",0.880797077977882,"2",0.76,"2",0.855,"2",0.9,2,6,2
"28765","2",0.820823554369834,"2",0.649941385112314,"2",0.880797077977882,"2",0.92,"2",0.845,"2",0.567567567567568,2,6,2
"28766","2",0.654645188966712,"2",0.934842514887695,"2",0.982013790037908,"2",0.68,"2",0.575,"2",0.9,2,6,2
"28767","2",0.900380170744562,"2",0.9928596050501,"2",0.880797077977882,"2",0.96,"2",0.825,"2",0.9,2,6,2
"28768","2",0.95977110747018,"2",0.999905872001862,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"28769","2",0.861728115007003,"2",0.994109512878256,"2",0.982013790037908,"2",0.92,"2",0.87,"2",0.9,2,6,2
"28770","2",0.94802899816707,"2",0.998103513633354,"2",0.982013790037908,"2",1,"2",0.995,"2",0.9,2,6,2
"28771","2",0.914675606204037,"2",0.997977372369238,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"28772","2",0.904597817789914,"2",0.996338707283876,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"28773","2",0.858910403524729,"2",0.986073338539043,"2",0.880797077977882,"2",0.92,"2",0.71,"2",0.9,2,6,2
"28774","2",0.924562187709739,"2",0.997761974610722,"2",0.982013790037908,"2",1,"2",0.97,"2",0.9,2,6,2
"28775","2",0.855301088644145,"2",0.99820407707793,"2",0.997527376843365,"2",0.96,"2",0.925,"2",0.9,2,6,2
"28776","2",0.929892482771673,"2",0.99916985840391,"2",0.997527376843365,"2",1,"2",1,"2",0.9,2,6,2
"28777","2",0.787560930508015,"2",0.984406013162689,"2",0.880797077977882,"2",0.52,"2",0.93,"2",0.567567567567568,2,6,2
"28778","2",0.838309903232339,"2",0.789221143440839,"2",0.880797077977882,"2",0.64,"2",0.62,"2",0.9,2,6,2
"28779","2",0.811815124616784,"2",0.986732514244921,"2",0.880797077977882,"2",1,"2",0.915,"2",0.9,2,6,2
"28780","2",0.827591621291543,"2",0.998628494060068,"2",0.982013790037908,"2",0.76,"2",0.85,"2",0.9,2,6,2
"28781","2",0.731975180200506,"2",0.987390212113953,"2",0.880797077977882,"2",1,"2",0.935,"2",0.9,2,6,2
"28782","2",0.845107065668864,"2",0.980849861181055,"1",0.5,"2",1,"2",0.87,"2",0.9,2,5,2
"28783","2",0.5570792258069,"1",0.70791209833143,"2",0.880797077977882,"2",0.64,"2",0.645,"2",0.9,2,5,2
"28784","2",0.780614653814718,"2",0.969473598799645,"2",0.880797077977882,"2",0.72,"2",0.725,"2",0.9,2,6,2
"28785","2",0.714619695008658,"2",0.98860032844882,"2",0.880797077977882,"2",1,"2",0.935,"2",0.9,2,6,2
"28786","3",0.889683960149263,"3",0.999781968693726,"3",0.880797077977882,"3",0.96,"3",0.76,"3",0.873015873015873,3,6,3
"28787","3",0.547540777952092,"2",0.999186881847257,"2",0.5,"2",0.92,"2",0.79,"2",0.9,2,5,2
"28788","2",0.903355478331049,"2",0.994871221068879,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"28789","2",0.835099826354446,"2",0.998990831773232,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"28790","2",0.893371726535785,"2",0.999425906079908,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"28791","2",0.939333902108284,"2",0.998899796508578,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"28792","2",0.94041383589208,"2",0.993039486118478,"2",0.982013790037908,"2",1,"2",0.98,"2",0.9,2,6,2
"28793","2",0.955233600335219,"2",0.995117727644314,"2",0.982013790037908,"2",1,"2",1,"2",0.9,2,6,2
"28794","2",0.798164327545339,"2",0.960478590138677,"2",0.982013790037908,"2",1,"2",0.81,"2",0.9,2,6,2
"28795","2",0.603485514591522,"1",0.999820481439605,"2",0.982013790037908,"2",0.76,"2",0.63,"2",0.9,2,5,1
"28796","4",0.526383256382547,"4",0.797745120673523,"3",0.5,"4",0.76,"4",0.495,"4",0.636363636363636,4,5,4
"28797","2",0.896878787402225,"2",0.997982919545696,"2",0.880797077977882,"2",1,"2",0.965,"2",0.9,2,6,2
"28798","2",0.864214796024829,"2",0.992711697433243,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"28799","2",0.864214796024829,"2",0.992711697433243,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"28800","2",0.934852452232961,"2",0.995322074783095,"2",0.880797077977882,"2",1,"2",0.995,"2",0.9,2,6,2
"28801","2",0.902245206100403,"2",0.994783839747528,"2",0.880797077977882,"2",1,"2",1,"2",0.9,2,6,2
"28802","2",0.652472673552846,"2",0.905138247208701,"2",0.880797077977882,"2",1,"2",0.935,"2",0.9,2,6,2
"28803","2",0.82792466020479,"2",0.990487723649013,"2",0.880797077977882,"2",1,"2",0.98,"2",0.9,2,6,2
"28804","2",0.89589382750739,"2",0.997605680718774,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"28805","2",0.829604547436918,"2",0.994843435687751,"2",0.982013790037908,"2",1,"2",0.95,"2",0.9,2,6,2
"28806","2",0.910933344101498,"2",0.998339604874387,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"28807","2",0.724541965117388,"2",0.98692221463922,"2",0.880797077977882,"2",1,"2",0.955,"2",0.9,2,6,2
"28808","2",0.849386121338596,"2",0.989019887200013,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"28809","2",0.923497883316256,"2",0.996606342133634,"2",0.880797077977882,"2",1,"2",0.985,"2",0.9,2,6,2
"28810","2",0.556489514427507,"2",0.984366959373938,"2",0.880797077977882,"2",0.96,"2",0.91,"2",0.9,2,6,2
"28811","2",0.874504473122253,"2",0.9844104953326,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
"28812","2",0.83212567647383,"2",0.98774378964291,"2",0.880797077977882,"2",0.92,"2",0.785,"2",0.9,2,6,2
"28813","2",0.805923052370695,"1",0.781296941261292,"2",0.5,"2",0.8,"2",0.66,"2",0.567567567567568,2,5,2
"28814","2",0.470404582672376,"2",0.751918186794178,"4",0.5,"2",0.68,"2",0.565,"4",0.5875,2,4,2
"28815","2",0.597590423518612,"2",0.964875486124388,"2",0.880797077977882,"2",0.68,"2",0.665,"2",0.9,2,6,2
"28816","2",0.709826274028808,"2",0.975932693732995,"2",0.880797077977882,"2",1,"2",0.89,"2",0.9,2,6,2
"28817","2",0.754470383620367,"2",0.989887691158993,"2",0.880797077977882,"2",1,"2",0.905,"2",0.9,2,6,2
"28818","2",0.631765742555437,"1",0.657476976864895,"2",0.880797077977882,"2",0.88,"2",0.835,"2",0.567567567567568,2,5,2
"28819","2",0.838971118558261,"2",0.997502061200333,"2",0.982013790037908,"2",1,"2",0.875,"2",0.9,2,6,2
"28820","2",0.732954716288976,"2",0.881212939390231,"1",0.5,"2",0.72,"2",0.705,"2",0.9,2,5,2
"28821","2",0.765609454211219,"2",0.996653920385408,"2",0.880797077977882,"2",0.92,"2",0.81,"2",0.9,2,6,2
"28822","2",0.954195064662892,"2",0.990845684193375,"2",0.880797077977882,"2",0.96,"2",0.915,"2",0.9,2,6,2
"28823","2",0.946276293037689,"2",0.995362120366636,"2",0.997527376843365,"2",1,"2",0.935,"2",0.9,2,6,2
"28824","2",0.958802977006799,"2",0.999629088552522,"2",0.982013790037908,"2",1,"2",0.975,"2",0.9,2,6,2
"28825","2",0.744032303757381,"2",0.998597381646915,"2",0.997527376843365,"2",1,"2",0.88,"2",0.9,2,6,2
"28826","2",0.73226345252348,"2",0.987932475276743,"2",0.880797077977882,"2",1,"2",0.89,"2",0.9,2,6,2
"28827","2",0.924195436519446,"2",0.998863328092729,"2",0.880797077977882,"2",0.76,"2",0.87,"2",0.9,2,6,2
"28828","2",0.821270243991321,"2",0.99888485421446,"2",0.880797077977882,"2",0.92,"2",0.89,"2",0.9,2,6,2
"28829","2",0.902658274315472,"2",0.995091290716546,"2",0.982013790037908,"2",1,"2",0.935,"2",0.9,2,6,2
"28830","2",0.926468494149617,"2",0.999180915163748,"2",0.880797077977882,"2",1,"2",0.99,"2",0.9,2,6,2
"28831","2",0.926337734728277,"2",0.99978940651247,"2",0.982013790037908,"2",0.72,"2",0.93,"2",0.9,2,6,2
"28832","2",0.921082342960854,"2",0.99286665406313,"2",0.982013790037908,"2",0.8,"2",0.865,"2",0.9,2,6,2
"28833","2",0.883193072614175,"2",0.999528448658305,"2",0.997527376843365,"2",1,"2",0.985,"2",0.9,2,6,2
"28834","3",0.721277244674061,"3",0.679750372990621,"3",0.5,"3",1,"3",0.8,"3",0.873015873015873,3,6,3
"28835","2",0.368823432952473,"2",0.66785732169415,"2",0.5,"2",0.84,"2",0.67,"2",0.551020408163265,2,6,2
"28836","2",0.871271022171825,"2",0.990206377426644,"2",0.982013790037908,"2",0.96,"2",0.905,"2",0.9,2,6,2
"28837","3",0.588697564261277,"3",0.783713881135167,"3",0.5,"3",1,"3",0.78,"3",0.873015873015873,3,6,3
"28838","2",0.967990357500045,"2",0.98058791097428,"2",0.982013790037908,"2",1,"2",0.99,"2",0.9,2,6,2
