"","Asylum.seekers...refugees","CP.rights...general","Civil.society","Corruption","Counter.terrorism","Death.penalty","Detention","Development","Disabilities","ESC.rights...general","Elections","Enforced.disappearances","Environment","Extrajudicial.executions","Freedom.of.association.and.peaceful.assembly","Freedom.of.movement","Freedom.of.opinion.and.expression","Freedom.of.religion.and.belief","Freedom.of.the.press","General","HIV...Aids","Human.rights.defenders","Human.rights.education.and.training","Human.rights.violations.by.state.agents","Impunity","Indigenous.peoples","Internally.displaced.persons","International.humanitarian.law","International.instruments","Justice","Labour","Migrants","Minorities","NHRI","National.plan.of.action","Other","Poverty","Public.security","Racial.discrimination","Right.to.education","Right.to.food","Right.to.health","Right.to.housing","Right.to.land","Right.to.water","Rights.of.the.Child","Sexual.Orientation.and.Gender.Identity","Special.procedures","Technical.assistance.and.cooperation","Torture.and.other.CID.treatment","Trafficking","Treaty.bodies","UPR.process","Women.s.rights"
"MAD",0.0015600624024961,0.0212765957446809,0.00253485424588086,0,0,0,0.0103750997605746,0.00256081946222791,0.0108774474256708,0.00825763831544178,0.0163265306122449,0,0.128048780487805,0,0.00139664804469274,0.0288461538461538,0.00163132137030995,0,0.00102145045965271,0.00343642611683849,0,0.00162074554294976,0.00185070943861814,0.00173310225303293,0,0,0,0.0115740740740741,0.0102764864203572,0.00258983489802525,0.00110864745011086,0,0,0.0145127850725639,0.00490196078431373,0.00889877641824249,0,0,0.0012987012987013,0.00669068450849202,0,0.00164744645799012,0,0.0118343195266272,0.0178571428571429,0.00805152979066022,0,0.0163078930202218,0.0281407035175879,0.0144451739986868,0.0027378507871321,0.0150501672240803,0.00388349514563107,0.00645072742245402
"MAL",0.0062402496099844,0.00303951367781155,0.00760456273764259,0.00888888888888889,0.00645161290322581,0,0.00159616919393456,0.0460947503201024,0.0130529369108049,0.0074318744838976,0,0,0.0426829268292683,0,0,0.0384615384615385,0.00244698205546493,0.0277185501066098,0,0.0189003436426117,0.0163934426229508,0,0.0363972856261567,0.0103986135181976,0.0319148936170213,0.0184210526315789,0.00588235294117647,0.0138888888888889,0.00318081722534867,0.0116542570411136,0.00388026607538803,0.00456881781838949,0.0221975582685905,0.0283344851416724,0.0261437908496732,0.014460511679644,0.0619266055045872,0.0075187969924812,0.0207792207792208,0.0355120946989192,0.0745098039215686,0.0247116968698517,0.0611353711790393,0.0118343195266272,0.0833333333333333,0.0181525398916703,0,0.00391389432485323,0.0321608040201005,0.000328299409061064,0.0294318959616701,0.0133779264214047,0.00388349514563107,0.0194894317869887
"MEX",0.0514820592823713,0.0227963525835866,0.0278833967046895,0.00888888888888889,0.135483870967742,0.0202780996523754,0.0251396648044693,0.0102432778489117,0.0478607686729514,0.0132122213047069,0.0244897959183673,0.0304136253041363,0.0304878048780488,0.0163934426229508,0.0279329608938547,0.0673076923076923,0.0220228384991843,0.0202558635394456,0.00817160367722165,0.00687285223367698,0.0204918032786885,0.00486223662884927,0.0172732880937693,0.0121317157712305,0.0186170212765957,0.0657894736842105,0.0235294117647059,0.0324074074074074,0.0348666503547835,0.0265458077047588,0.0388026607538803,0.0616790405482581,0.0260821309655938,0.0234968901174845,0.0310457516339869,0.0155728587319244,0.00802752293577982,0.0263157894736842,0.0246753246753247,0.0190427174472465,0.0235294117647059,0.0115321252059308,0.0262008733624454,0.0473372781065089,0.0178571428571429,0.0273752012882448,0.00767543859649123,0.0443574690150033,0.0261306532663317,0.0318450426789232,0.027378507871321,0.0535117056856187,0.0252427184466019,0.0214109250617623
"MLD",0.0046801872074883,0,0,0,0.00645161290322581,0.000579374275782155,0.000798084596967279,0,0.00217548948513416,0.00247729149463253,0,0.00121654501216545,0,0,0,0,0,0,0,0.00171821305841924,0,0,0.00555212831585441,0,0.00265957446808511,0,0.00588235294117647,0.00231481481481481,0.00305847810129679,0.00226610553577209,0.00498891352549889,0.00285551113649343,0.000554938956714761,0.0082930200414651,0.0147058823529412,0.00111234705228031,0,0,0.000649350649350649,0.00308800823468863,0.00392156862745098,0.00494233937397035,0,0,0.00595238095238095,0.0108329673547065,0,0.000652315720808871,0.00100502512562814,0.00229809586342745,0.0314852840520192,0.00167224080267559,0,0.0119407082075213
"MNG",0.0015600624024961,0.0060790273556231,0.00126742712294043,0,0,0.0202780996523754,0.00279329608938547,0,0.000725163161711385,0.00495458298926507,0,0.00364963503649635,0,0,0.00139664804469274,0,0,0,0,0,0,0,0.000616903146206046,0,0,0.00131578947368421,0,0.00231481481481481,0.00721800831906044,0.00291356426027841,0,0.000571102227298686,0.00166481687014428,0.00138217000691085,0.00326797385620915,0,0,0,0,0.00154400411734431,0,0,0,0,0,0.00307422046552481,0,0.0176125244618395,0.00201005025125628,0.00459619172685489,0.000684462696783025,0.00585284280936455,0.00388349514563107,0.00123524567664013
"MOR",0.0078003120124805,0.00151975683890578,0.00633713561470215,0.0177777777777778,0,0,0.00518754988028731,0.0268886043533931,0.0137781000725163,0.00412881915772089,0,0.0024330900243309,0.0426829268292683,0,0,0,0.000815660685154976,0.0149253731343284,0.00102145045965271,0.0171821305841924,0.0286885245901639,0,0.0413325107958051,0,0,0.00657894736842105,0,0.00925925925925926,0.0064839735747492,0.00841696341858207,0.0116407982261641,0.0125642490005711,0.0072142064372919,0.0283344851416724,0.00816993464052288,0.00889877641824249,0.0206422018348624,0.0112781954887218,0.00584415584415584,0.0138960370560988,0.0117647058823529,0.0115321252059308,0.0131004366812227,0.0118343195266272,0.0119047619047619,0.00688039818474601,0,0.00195694716242661,0.0522613065326633,0.00262639527248851,0.00616016427104723,0.00334448160535117,0.0058252427184466,0.00699972550096075
"MYA",0,0,0,0,0,0,0.000399042298483639,0.0089628681177977,0.00217548948513416,0.00247729149463253,0,0,0.00609756097560976,0,0.00139664804469274,0,0.000815660685154976,0,0.00102145045965271,0,0,0,0.00555212831585441,0,0,0.00131578947368421,0,0,0,0.000647458724506313,0.00277161862527716,0.00285551113649343,0.00166481687014428,0,0.00490196078431373,0.00111234705228031,0.0149082568807339,0,0,0.00463201235203294,0,0.0057660626029654,0,0.00591715976331361,0.00595238095238095,0.0019030888596106,0,0,0.00201005025125628,0.000328299409061064,0,0,0.00194174757281553,0.00288223991216031
"NAM",0.0046801872074883,0.00151975683890578,0,0,0,0.00926998841251448,0.000798084596967279,0.0128040973111396,0.00217548948513416,0.00247729149463253,0.00408163265306122,0,0,0,0.00139664804469274,0,0.00163132137030995,0.00639658848614072,0,0.00171821305841924,0,0,0,0.00346620450606586,0,0.00526315789473684,0.00588235294117647,0.00231481481481481,0.00171274773672621,0.000971188086759469,0.00443458980044346,0.00114220445459737,0.00610432852386238,0.0027643400138217,0.00326797385620915,0.00333704115684093,0.00229357798165138,0,0.00584415584415584,0.00720535254760679,0.0117647058823529,0.00494233937397035,0.00873362445414847,0,0.00595238095238095,0.00248865466256771,0,0.00195694716242661,0.00402010050251256,0.00131319763624425,0.00342231348391513,0.000836120401337793,0,0.00260774087290694
"NEP",0,0,0.00126742712294043,0,0,0,0,0.00384122919334187,0.00217548948513416,0.00330305532617671,0,0,0,0,0,0,0,0,0,0.0343642611683849,0,0,0.00185070943861814,0,0,0,0,0,0.000122339124051872,0.000647458724506313,0.00443458980044346,0.00685322672758424,0.00499445061043285,0.00483759502418798,0.00326797385620915,0.00778642936596218,0.00573394495412844,0,0.000649350649350649,0,0,0,0.00873362445414847,0,0,0.000731957253696384,0,0,0,0,0.00136892539356605,0,0,0.000960746637386769
"NEW",0.0078003120124805,0.0106382978723404,0.00506970849176172,0.00444444444444444,0,0.00984936268829664,0.0111731843575419,0,0.0195794053662074,0.00330305532617671,0.0204081632653061,0,0.0121951219512195,0.00819672131147541,0.00558659217877095,0.00961538461538462,0.00815660685154975,0.00852878464818763,0.00306435137895812,0.00343642611683849,0,0.00324149108589951,0.0104873534855028,0.00346620450606586,0.00797872340425532,0.00921052631578947,0.00588235294117647,0.00462962962962963,0.00697333007095669,0.0074457753318226,0.00554323725055432,0.00513992004568818,0.00443951165371809,0.0131306150656531,0.00490196078431373,0.00222469410456062,0,0.0075187969924812,0.0012987012987013,0.00463201235203294,0.00784313725490196,0.0131795716639209,0.00436681222707424,0.0118343195266272,0,0.00658761528326746,0.00986842105263158,0.0091324200913242,0.00100502512562814,0.00820748522652659,0.0027378507871321,0.00334448160535117,0.00194174757281553,0.0102937139720011
"NIC",0.0062402496099844,0.00455927051671732,0.00126742712294043,0.00444444444444444,0,0.00115874855156431,0.00319233838786911,0.00384122919334187,0.0050761421319797,0.00825763831544178,0,0.00121654501216545,0.024390243902439,0,0.00139664804469274,0.00961538461538462,0,0.00106609808102345,0.00102145045965271,0.0103092783505155,0,0,0.00370141887723627,0,0.00265957446808511,0.00789473684210526,0,0.00231481481481481,0.00721800831906044,0.00420848170929103,0.00665188470066519,0.0102798400913764,0.00887902330743618,0.0082930200414651,0.00816993464052288,0.0111234705228031,0.00688073394495413,0.0075187969924812,0.0038961038961039,0.00463201235203294,0,0.00247116968698517,0,0,0,0.00351339481774264,0,0.00260926288323549,0.00301507537688442,0.000984898227183191,0.0054757015742642,0.0117056856187291,0.0252427184466019,0.00576447982432061
"NIG",0.0046801872074883,0.00303951367781155,0.00380228136882129,0,0,0.000579374275782155,0.000399042298483639,0.0102432778489117,0.00942712110224801,0.00412881915772089,0.0122448979591837,0.00121654501216545,0.00609756097560976,0,0,0,0,0.00426439232409382,0.00102145045965271,0.0154639175257732,0.00409836065573771,0,0.00185070943861814,0.00346620450606586,0,0.00394736842105263,0,0.00231481481481481,0.00489356496207487,0.00550339915830366,0.00831485587583148,0.0142775556824672,0.00499445061043285,0.0117484450587422,0.00326797385620915,0.00333704115684093,0.0103211009174312,0.0075187969924812,0.00974025974025974,0.00566134843026248,0.00784313725490196,0.00906095551894563,0.00436681222707424,0.0118343195266272,0.00595238095238095,0.00351339481774264,0,0.00130463144161774,0.0180904522613065,0.00131319763624425,0.0054757015742642,0.00501672240802676,0.0058252427184466,0.00494098270656053
"NIR",0.0015600624024961,0,0,0,0,0,0,0,0.00145032632342277,0.00247729149463253,0.00408163265306122,0,0,0,0,0,0,0,0,0.00687285223367698,0,0,0.000616903146206046,0,0.00265957446808511,0.00131578947368421,0,0.00231481481481481,0.00244678248103744,0.00129491744901263,0.00110864745011086,0.00114220445459737,0.00110987791342952,0.0110573600552868,0,0,0,0.0075187969924812,0.000649350649350649,0.00154400411734431,0,0.00164744645799012,0,0.00591715976331361,0,0.000878348704435661,0,0,0.0050251256281407,0,0,0.00919732441471572,0.00194174757281553,0.00150974471589349
"NOR",0.0171606864274571,0.0182370820668693,0.091254752851711,0.0177777777777778,0.0451612903225806,0.0214368482039397,0.0179569034317638,0.00256081946222791,0.00362581580855693,0.00825763831544178,0.0571428571428571,0.00364963503649635,0.0365853658536585,0.0204918032786885,0.0432960893854749,0.0576923076923077,0.0603588907014682,0.0181236673773987,0.0919305413687436,0.0154639175257732,0.00409836065573771,0.168557536466775,0.012954966070327,0.0155979202772964,0.023936170212766,0.0697368421052632,0.00588235294117647,0.00694444444444444,0.0188402251039883,0.0236322434444804,0.0121951219512195,0.00799543118218161,0.0177580466148724,0.0200414651002073,0.0163398692810458,0.0211345939933259,0.00344036697247706,0.0225563909774436,0.00844155844155844,0.0144107050952136,0.0156862745098039,0.0156507413509061,0.0131004366812227,0.0710059171597633,0.0119047619047619,0.0226906748645879,0.0635964912280702,0.0326157860404436,0.0110552763819095,0.0141168745896257,0.0150581793292266,0.0384615384615385,0.102912621359223,0.0359593741421905
"NTH",0.0265210608424337,0.0151975683890578,0.0405576679340938,0.0266666666666667,0.0451612903225806,0.0115874855156431,0.0219473264166002,0,0.0050761421319797,0.014037985136251,0.0122448979591837,0.0121654501216545,0,0.0614754098360656,0.0391061452513966,0.0288461538461538,0.0375203915171289,0.0170575692963753,0.0480081716036772,0.00343642611683849,0.0286885245901639,0.0502431118314425,0.012954966070327,0.0294627383015598,0.0345744680851064,0.0118421052631579,0.0176470588235294,0.00462962962962963,0.014313677514069,0.0255746196179994,0.0127494456762749,0.00913763563677898,0.0149833518312986,0.00967519004837595,0.0179738562091503,0.00889877641824249,0.00344036697247706,0.018796992481203,0.00649350649350649,0.00411734431291817,0.00784313725490196,0.0107084019769358,0.00873362445414847,0.0355029585798817,0.0119047619047619,0.0143463621724491,0.0921052631578947,0.020221787345075,0.0050251256281407,0.0193696651346028,0.00958247775496235,0.0309364548494983,0.0174757281553398,0.0225089212187757
"OMA",0.0015600624024961,0,0.00253485424588086,0,0,0,0.000399042298483639,0.0102432778489117,0.00725163161711385,0.00165152766308836,0,0,0.00609756097560976,0,0,0,0,0.00319829424307036,0,0.0171821305841924,0.00409836065573771,0,0.00431832202344232,0,0,0.00263157894736842,0,0,0.000734034744311231,0.00129491744901263,0,0.00171330668189606,0.000554938956714761,0.000691085003455425,0.00163398692810458,0.00333704115684093,0.00229357798165138,0,0.0012987012987013,0.00772002058672156,0.00784313725490196,0.00988467874794069,0.00436681222707424,0,0,0.00161030595813205,0,0,0.00402010050251256,0.000328299409061064,0,0.000836120401337793,0.00194174757281553,0.00192149327477354
"PAK",0.0078003120124805,0.00759878419452888,0.00253485424588086,0.00444444444444444,0.032258064516129,0,0.0019952114924182,0.0192061459667093,0.00217548948513416,0.00578034682080925,0.00408163265306122,0,0.0182926829268293,0,0,0.0192307692307692,0.00407830342577488,0.0287846481876333,0.00102145045965271,0.0240549828178694,0.00409836065573771,0.00162074554294976,0.0123380629241209,0.00173310225303293,0.00265957446808511,0.00526315789473684,0,0.00925925925925926,0.00428186934181551,0.00258983489802525,0.00776053215077605,0.0114220445459737,0.013873473917869,0.0152038700760194,0.0065359477124183,0.0233592880978865,0.0160550458715596,0.0075187969924812,0.0253246753246753,0.00720535254760679,0,0.0115321252059308,0.00436681222707424,0.0118343195266272,0,0.00219587176108915,0,0.00652315720808871,0.0221105527638191,0.000984898227183191,0.0054757015742642,0.0158862876254181,0.00776699029126214,0.00576447982432061
"PAP",0.0109204368174727,0.00151975683890578,0.00126742712294043,0.0133333333333333,0,0.00753186558516802,0.00678371907422187,0.00384122919334187,0.00145032632342277,0.000825763831544178,0,0.00121654501216545,0.0121951219512195,0.0163934426229508,0.00139664804469274,0.0192307692307692,0.0032626427406199,0.0287846481876333,0.00306435137895812,0.00171821305841924,0.0163934426229508,0,0.00370141887723627,0.00346620450606586,0,0.0157894736842105,0.0117647058823529,0.00231481481481481,0.00134573036457059,0.00453221107154419,0.00332594235033259,0.0085665334094803,0.00998890122086571,0,0.00163398692810458,0.0389321468298109,0.00573394495412844,0.0150375939849624,0.00194805194805195,0.00977869274318065,0.00784313725490196,0.0189456342668863,0.0174672489082969,0.0236686390532544,0.0178571428571429,0.0081979212413995,0,0,0.00100502512562814,0.0036112934996717,0.0130047912388775,0,0,0.00576447982432061
"PAR",0.0046801872074883,0.00151975683890578,0,0,0,0.00405561993047509,0.0019952114924182,0.00128040973111396,0.00652646845540247,0.00247729149463253,0,0.0048661800486618,0.00609756097560976,0,0.00139664804469274,0,0.000815660685154976,0,0.00102145045965271,0.00171821305841924,0,0,0.00370141887723627,0,0.00265957446808511,0.00789473684210526,0,0.00231481481481481,0.00550526058233423,0.00194237617351894,0.00776053215077605,0.0119931467732724,0.00499445061043285,0.00207325501036628,0.00163398692810458,0.00667408231368187,0.00229357798165138,0,0.0038961038961039,0.00205867215645908,0,0.00329489291598023,0.00436681222707424,0,0,0.00322061191626409,0.00109649122807018,0.0045662100456621,0.0050251256281407,0.00426789231779383,0.0027378507871321,0.00668896321070234,0.0058252427184466,0.00645072742245402
"PER",0.0015600624024961,0.00151975683890578,0,0,0,0,0.00438946528332003,0.00128040973111396,0.00217548948513416,0.00247729149463253,0,0.0072992700729927,0,0,0,0,0.00244698205546493,0.00106609808102345,0.00204290091930541,0,0,0,0.000616903146206046,0.00519930675909879,0,0.0197368421052632,0,0,0.00415953021776364,0.00356102298478472,0.00886917960088692,0.00913763563677898,0.00388457269700333,0.00691085003455425,0.0147058823529412,0.00333704115684093,0.00114678899082569,0.0037593984962406,0.00324675324675325,0.00102933607822954,0.00392156862745098,0,0,0.00591715976331361,0.00595238095238095,0.0019030888596106,0,0.0045662100456621,0,0.0036112934996717,0.00342231348391513,0.00167224080267559,0,0.00260774087290694
"PHI",0.0046801872074883,0.00911854103343465,0.00887198986058302,0,0,0.00231749710312862,0.00159616919393456,0.0115236875800256,0.00652646845540247,0.00660611065235343,0,0,0.0365853658536585,0,0,0,0.000815660685154976,0.00639658848614072,0,0.0103092783505155,0.00819672131147541,0,0.0160394818013572,0,0,0.00263157894736842,0,0,0.0149253731343284,0.00194237617351894,0.0587583148558758,0.058252427184466,0.00388457269700333,0.0131306150656531,0.0147058823529412,0.00556173526140156,0.0137614678899083,0.0075187969924812,0.00649350649350649,0.0102933607822954,0.0117647058823529,0.0123558484349259,0.0131004366812227,0,0.00595238095238095,0.00951544429805299,0,0.000652315720808871,0.0170854271356784,0.00229809586342745,0.0403832991101985,0.00334448160535117,0.0116504854368932,0.0109799615701345
"PKR",0,0.00303951367781155,0.00380228136882129,0,0.00645161290322581,0,0.00319233838786911,0.00384122919334187,0.0050761421319797,0.00660611065235343,0,0,0,0.00409836065573771,0.00418994413407821,0.00961538461538462,0.00489396411092985,0.00426439232409382,0,0.00687285223367698,0,0,0.00246761258482418,0.00346620450606586,0,0.00131578947368421,0,0.00231481481481481,0.000734034744311231,0.000971188086759469,0,0.000571102227298686,0.00443951165371809,0,0.00163398692810458,0.017797552836485,0.00229357798165138,0.0112781954887218,0.00584415584415584,0.00874935666495111,0,0.00823723228995058,0.00873362445414847,0.00591715976331361,0.00595238095238095,0.00146391450739277,0,0.00130463144161774,0.00100502512562814,0.00131319763624425,0,0.00167224080267559,0.00194174757281553,0.00178424375514686
"PLST",0.0109204368174727,0.00151975683890578,0.00506970849176172,0.00444444444444444,0,0.00115874855156431,0.00518754988028731,0.0089628681177977,0.00217548948513416,0.014037985136251,0,0,0.0121951219512195,0.00409836065573771,0.00279329608938547,0.0192307692307692,0.0032626427406199,0.00533049040511727,0.00204290091930541,0.0171821305841924,0,0,0.00801974090067859,0,0,0.00526315789473684,0.00588235294117647,0.00694444444444444,0.00367017372155615,0.00291356426027841,0.00720620842572062,0.00742432895488292,0.00332963374028857,0.0027643400138217,0.0163398692810458,0.014460511679644,0.00917431192660551,0.0037593984962406,0.00844155844155844,0.0154400411734431,0.0156862745098039,0.00741350906095552,0.00873362445414847,0.0118343195266272,0.0119047619047619,0.0057092665788318,0,0.00521852576647097,0.00201005025125628,0.00328299409061064,0.00752908966461328,0.00334448160535117,0.0058252427184466,0.00864671973648092
"POL",0.015600624024961,0.0151975683890578,0.026615969581749,0.0177777777777778,0,0.00231749710312862,0.00997605746209098,0,0.00290065264684554,0.00908340214698596,0.00816326530612245,0.00121654501216545,0,0.0122950819672131,0.0195530726256983,0.00961538461538462,0.0212071778140294,0.0191897654584222,0.0102145045965271,0.00343642611683849,0,0.0145867098865478,0.00431832202344232,0.00866551126516464,0.00531914893617021,0.00131578947368421,0,0.00925925925925926,0.00819672131147541,0.00971188086759469,0.00776053215077605,0.00342661336379212,0.01165371809101,0.0234968901174845,0.00490196078431373,0.00111234705228031,0.00229357798165138,0.0037593984962406,0.0116883116883117,0.00205867215645908,0,0.00164744645799012,0,0.0118343195266272,0,0.0131752305665349,0.00109649122807018,0.00717547292889759,0.00100502512562814,0.0128036769533815,0.0123203285420945,0.00334448160535117,0.0388349514563107,0.0059017293439473
"POR",0.0046801872074883,0.0243161094224924,0.00760456273764259,0,0.00645161290322581,0.0347624565469293,0.00798084596967279,0,0.00797679477882524,0.0627580511973576,0,0.0121654501216545,0,0.0122950819672131,0.00418994413407821,0,0.00407830342577488,0.00106609808102345,0.00408580183861083,0.00171821305841924,0.0122950819672131,0.00648298217179903,0.0067859346082665,0.00346620450606586,0.00797872340425532,0.00263157894736842,0.0117647058823529,0.0208333333333333,0.0255688769268412,0.00776950469407575,0.00443458980044346,0.00399771559109081,0.00388457269700333,0.0158949550794748,0.0179738562091503,0.0111234705228031,0.00229357798165138,0.0037593984962406,0.00584415584415584,0.0144107050952136,0,0.00658978583196046,0.00873362445414847,0,0.0238095238095238,0.0171277997364954,0.0087719298245614,0.0156555772994129,0.00402010050251256,0.0151017728168089,0.00958247775496235,0.0158862876254181,0.00970873786407767,0.012077957727148
"QAT",0.0062402496099844,0,0.00126742712294043,0,0.00645161290322581,0,0.000798084596967279,0.0128040973111396,0.0108774474256708,0.00330305532617671,0.00408163265306122,0,0.00609756097560976,0,0,0.00961538461538462,0.000815660685154976,0.00533049040511727,0.00102145045965271,0.0120274914089347,0,0,0.00740283775447255,0,0,0.00131578947368421,0.00588235294117647,0,0.000734034744311231,0.00194237617351894,0.00221729490022173,0.00171330668189606,0.00221975582685905,0.0055286800276434,0.011437908496732,0.014460511679644,0.00229357798165138,0.0037593984962406,0.00779220779220779,0.0123520329387545,0.00784313725490196,0.00823723228995058,0.00873362445414847,0.00591715976331361,0,0.00424535207143903,0,0.000652315720808871,0.0100502512562814,0.000328299409061064,0.00889801505817933,0,0.00388349514563107,0.00247049135328026
"ROK",0.0078003120124805,0.0167173252279635,0.00506970849176172,0.0133333333333333,0.0193548387096774,0,0.00438946528332003,0.00256081946222791,0.00725163161711385,0.0074318744838976,0.00816326530612245,0.0024330900243309,0,0.00819672131147541,0.00558659217877095,0,0.00815660685154975,0.00533049040511727,0.00612870275791624,0.00515463917525773,0,0.00648298217179903,0.0067859346082665,0.0138648180242634,0.0186170212765957,0.0131578947368421,0.0176470588235294,0.00925925925925926,0.00550526058233423,0.0123017157656199,0.00443458980044346,0.00342661336379212,0.0072142064372919,0.0124395300621977,0.00326797385620915,0.00889877641824249,0,0.0225563909774436,0.0116883116883117,0.00154400411734431,0.00392156862745098,0.00247116968698517,0.00873362445414847,0.0177514792899408,0,0.00468452642365686,0,0.0195694716242661,0.00402010050251256,0.00656598818122127,0.00342231348391513,0.0175585284280936,0.0174757281553398,0.00796047213834752
"ROM",0.0015600624024961,0.0060790273556231,0.00126742712294043,0,0,0.00811123986095017,0.000798084596967279,0,0.00217548948513416,0.00330305532617671,0.00408163265306122,0,0.00609756097560976,0.00409836065573771,0.00418994413407821,0,0.00244698205546493,0.00746268656716418,0.00204290091930541,0.00343642611683849,0.0122950819672131,0.00486223662884927,0.00185070943861814,0,0.00265957446808511,0.00131578947368421,0.00588235294117647,0.00231481481481481,0.00367017372155615,0.00647458724506313,0.000554323725055432,0.00114220445459737,0.00887902330743618,0.000691085003455425,0.00490196078431373,0.00889877641824249,0.00114678899082569,0.0037593984962406,0.0038961038961039,0.00205867215645908,0,0,0.00436681222707424,0,0,0.00307422046552481,0.00109649122807018,0.00717547292889759,0.0050251256281407,0.00229809586342745,0.00684462696783025,0.00167224080267559,0.00388349514563107,0.0037057370299204
"RUS",0.0078003120124805,0.0060790273556231,0.00380228136882129,0.0488888888888889,0.0387096774193548,0.00115874855156431,0.0167597765363128,0.0243277848911652,0.0101522842639594,0.0107349298100743,0.0122448979591837,0.00121654501216545,0,0.00409836065573771,0.00698324022346369,0,0.00163132137030995,0.0170575692963753,0.00306435137895812,0.0189003436426117,0.00409836065573771,0,0.00246761258482418,0.0121317157712305,0,0.00263157894736842,0,0.0138888888888889,0.004771225838023,0.00647458724506313,0.00277161862527716,0.00742432895488292,0.0271920088790233,0.0131306150656531,0.0228758169934641,0.014460511679644,0.0149082568807339,0.0263157894736842,0.0214285714285714,0.00874935666495111,0.0117647058823529,0.0107084019769358,0,0,0.0119047619047619,0.00775874688918167,0,0.00717547292889759,0.00402010050251256,0.00590938936309915,0.00684462696783025,0.0175585284280936,0.0116504854368932,0.00754872357946747
"RWA",0.0046801872074883,0.00151975683890578,0,0.00444444444444444,0,0.0127462340672074,0,0,0.0050761421319797,0.00165152766308836,0,0,0,0,0,0,0,0,0,0.00171821305841924,0,0,0.000616903146206046,0,0,0,0,0.00231481481481481,0.00526058233423049,0.00129491744901263,0.00609756097560976,0.00628212450028555,0.000554938956714761,0.00345542501727713,0.0065359477124183,0.00111234705228031,0,0.0112781954887218,0.000649350649350649,0.000514668039114771,0.00392156862745098,0,0,0,0,0.0019030888596106,0,0.00130463144161774,0.00301507537688442,0.00196979645436638,0.00342231348391513,0.000836120401337793,0.00194174757281553,0.00466648366730716
"SAF",0.0093603744149766,0.00303951367781155,0.00253485424588086,0.00444444444444444,0,0.00115874855156431,0.00239425379090184,0.0115236875800256,0.00435097897026831,0.014037985136251,0.00408163265306122,0.00121654501216545,0.00609756097560976,0,0,0.00961538461538462,0.000815660685154976,0.00106609808102345,0,0.0189003436426117,0.0122950819672131,0,0.00740283775447255,0,0.00531914893617021,0.0118421052631579,0.0117647058823529,0.00462962962962963,0.00452654758991926,0.00485594043379735,0.00221729490022173,0.00399771559109081,0.00554938956714761,0.0186592950932965,0.0245098039215686,0.00778642936596218,0.0412844036697248,0.0037593984962406,0.00974025974025974,0.00720535254760679,0.00784313725490196,0.00741350906095552,0.0174672489082969,0.00591715976331361,0.00595238095238095,0.00688039818474601,0.00109649122807018,0.000652315720808871,0.0100502512562814,0.00295469468154957,0.000684462696783025,0.0142140468227425,0.00776699029126214,0.00796047213834752
"SAU",0.0031201248049922,0,0.00126742712294043,0.00444444444444444,0,0,0.000399042298483639,0.0089628681177977,0.0050761421319797,0.00660611065235343,0,0,0.00609756097560976,0,0,0.0192307692307692,0,0.00746268656716418,0,0.0206185567010309,0.00409836065573771,0,0.0148056755089451,0,0,0.00131578947368421,0.00588235294117647,0.00231481481481481,0.000367017372155615,0.00291356426027841,0.00221729490022173,0.00285551113649343,0.00110987791342952,0.00345542501727713,0.0065359477124183,0.0122358175750834,0.00688073394495413,0.0075187969924812,0.0038961038961039,0.0216160576428204,0.00784313725490196,0.0172981878088962,0.0174672489082969,0.00591715976331361,0,0.00336700336700337,0,0.00326157860404436,0.0120603015075377,0,0.00136892539356605,0.000836120401337793,0,0.000686247598133406
"SEN",0.0015600624024961,0,0.00253485424588086,0.00444444444444444,0,0,0.00119712689545092,0.00512163892445583,0.00725163161711385,0.00330305532617671,0.00816326530612245,0.00121654501216545,0.00609756097560976,0,0.00279329608938547,0,0.00244698205546493,0.00106609808102345,0.00306435137895812,0.0103092783505155,0.00819672131147541,0,0.00740283775447255,0,0.00265957446808511,0.00263157894736842,0,0,0.00134573036457059,0.00161864681126578,0.00554323725055432,0.00685322672758424,0.00443951165371809,0.0027643400138217,0,0.00667408231368187,0.0149082568807339,0.0037593984962406,0.00324675324675325,0.00823468862583634,0.00392156862745098,0.0107084019769358,0,0,0.00595238095238095,0.00453813497291758,0,0,0.00904522613065327,0.00262639527248851,0.00342231348391513,0.00167224080267559,0,0.00452923414768048
"SIE",0.0109204368174727,0.0151975683890578,0,0.00444444444444444,0,0.00405561993047509,0.00239425379090184,0.00768245838668374,0.000725163161711385,0.0107349298100743,0,0.0097323600973236,0.0182926829268293,0.00409836065573771,0,0,0.00163132137030995,0.00533049040511727,0.00204290091930541,0.00515463917525773,0,0,0.00370141887723627,0.00346620450606586,0,0.00657894736842105,0.0117647058823529,0.00694444444444444,0.00587227795448985,0.00194237617351894,0.00997782705099778,0.00799543118218161,0.0072142064372919,0.0124395300621977,0.00163398692810458,0.00222469410456062,0.00114678899082569,0.0075187969924812,0.0116883116883117,0.00257334019557385,0,0.00164744645799012,0.00873362445414847,0.00591715976331361,0,0.0062948323817889,0,0.0045662100456621,0.00603015075376884,0.00492449113591596,0.00410677618069815,0.0133779264214047,0.00776699029126214,0.00548998078506725
